code,year,hlo,eys,lays
320506,2017,.73504108,10.906001,.72709996
320510,2017,.60754639,10.506,.63803035
320515,2017,.66206485,11.24,.69442487
320517,2017,.66063976,11.171,.69101101
320520,2017,.65914106,10.676001,.6723066
320530,2017,.66195291,10.976999,.68475139
330000,2017,,,
330010,2017,.65392172,10.068001,.64836258
330015,2017,.63779116,11.002999,.67126536
330020,2017,.5923723,10.256,.62252569
330022,2017,.61356634,10.827,.65145081
330023,2017,.64019209,10.212,.64597875
330025,2017,.56869137,9.954999,.60224301
330030,2017,.64203167,10.209,.64685059
330040,2017,.65463436,10.287001,.65621811
330045,2017,.58517635,10.225,.61796361
330050,2017,.685776,10.129,.6674425
330060,2017,.62184495,11.164001,.66723174
330070,2017,.60628319,10.205,.62811601
330080,2017,.62878239,10.002999,.63329226
330090,2017,.58867043,11.282,.65136206
330093,2017,.57763016,10.905999,.63379526
330095,2017,.62730861,10.181,.63822162
330100,2017,.60861546,10.197001,.62906808
330110,2017,.67539859,10.488999,.67485356
330115,2017,.68846726,10.138,.66923136
330120,2017,.67601287,10.495,.67542064
330130,2017,.63921869,10.507,.6552763
330140,2017,.60301137,10.842999,.64602065
330150,2017,.64410663,11.138,.67971939
330160,2017,.63745189,10.374001,.64988106
330170,2017,.58947909,10.118,.61702108
330180,2017,.65081978,10.995,.67872518
330185,2017,.62398767,10.398001,.64342999
330187,2017,.61498976,10.373001,.63784701
330190,2017,.5926826,10.196001,.62091529
330200,2017,.58314335,10.130001,.61420864
330205,2017,.7294144,10.493,.70631045
330210,2017,.69679785,10.683999,.69459039
330220,2017,.65836525,11.235001,.69193637
330225,2017,.62062025,10.535999,.64604145
330227,2017,.57808352,10.495001,.62210834
330230,2017,.69982338,10.005001,.67041302
330240,2017,.60762984,10.455,.63649517
330245,2017,.66897309,10.844999,.68413568
330250,2017,.60243791,10.185,.62554401
330260,2017,.59931004,10.17,.62350321
330270,2017,.62098229,10.637,.64948928
330280,2017,.64448142,10.895,.67148072
330285,2017,.59974968,10.399,.6306172
330290,2017,.63845384,10.177999,.64394283
330300,2017,.63564634,10.973,.66897792
330310,2017,.65031707,11.217,.68630612
330320,2017,.62150288,10.731001,.65282106
330330,2017,.63848889,10.559001,.65661621
330340,2017,.68292475,10.431,.67698038
330350,2017,.58916831,10.422,.62576836
330360,2017,.6495384,10.465,.65954411
330370,2017,.62389594,10.439001,.64469886
330380,2017,.6566906,10.884,.67827237
330385,2017,.62001038,10.340999,.63949412
330390,2017,.6387794,10.433,.65256196
330395,2017,.65250027,10.365,.65773922
330400,2017,.61420459,10.615,.64505643
330410,2017,.61177975,10.659001,.64511728
330411,2017,.60464263,10.838,.646779
330412,2017,.66017431,10.748,.6754638
330414,2017,.58485341,10.372,.62206417
330415,2017,.57331228,10.627001,.62338388
330420,2017,.65239799,10.662999,.66799241
330430,2017,.61742568,10.021,.6281212
330440,2017,.64196837,10.528999,.65753502
330450,2017,.65990889,9.6849995,.63845593
330452,2017,.60487461,10.828,.64659613
330455,2017,.60019964,10.742,.64132917
330460,2017,.71471775,9.4939995,.65891707
330470,2017,.65509009,11.197001,.68852997
330475,2017,.64883029,9.5830002,.62965655
330480,2017,.64038211,10.554,.65749866
330490,2017,.60860103,10.186999,.62875444
330500,2017,.62146789,10.309999,.6392796
330510,2017,.60803616,10.347,.63337541
330513,2017,.66523957,11.003,.6876815
330515,2017,,10.325001,
330520,2017,.59381717,10.257001,.62329376
330530,2017,.65523934,10.15,.65184683
330540,2017,.64951986,10.466002,.65956819
330550,2017,.62158245,10.068001,.63169247
330555,2017,.63460636,9.9290009,.63386488
330560,2017,.62883306,10.158,.63827562
330570,2017,.68547434,10.575001,.68380076
330575,2017,.6189543,10.009001,.62851781
330580,2017,.66082108,11.220999,.69295222
330590,2017,.69556773,10.382999,.68233562
330600,2017,.6437937,10.483,.65698844
330610,2017,.6665948,10.382,.66607499
330615,2017,.63135916,10.728,.65826851
330620,2017,.64308488,10.044001,.64193487
330630,2017,.66583484,10.638,.67479396
350000,2017,,,
350010,2017,.65970874,11.566999,.70501798
350020,2017,.62096655,11.398,.67450386
350030,2017,.62703717,11.041,.66620982
350040,2017,.67527068,11.835,.72567451
350050,2017,.67134011,11.087,.6945104
350055,2017,.65979087,11.595,.70611441
350060,2017,.64346039,11.809,.70320272
350070,2017,.62625241,11.32,.67511934
350075,2017,.63874102,11.103,.67526865
350080,2017,.65393627,11.276999,.69070333
350090,2017,.62004209,11.642,.6821419
350100,2017,.63514322,11.343,.68137288
350110,2017,.64002234,11.524,.69076848
350115,2017,.61258596,11.478,.67199856
350120,2017,.56816304,11.914,.65805125
350130,2017,.6485467,11.005,.67772108
350140,2017,.56660753,11.678,.65008473
350150,2017,.62953138,11.247,.67464215
350160,2017,.66349328,11.48,.70423174
350170,2017,.64914,11.283999,.68797117
350180,2017,.64939213,11.489,.69549555
350190,2017,.66735494,11.502999,.70760214
350200,2017,.63241386,11.508,.68538505
350210,2017,.64076304,11.495,.6902135
350220,2017,.67934728,11.368999,.71026289
350230,2017,.57540655,10.900999,.63242131
350240,2017,.61117458,11.610001,.67547375
350250,2017,.65625566,10.964001,.68086922
350260,2017,.67041397,11.528,.71054894
350270,2017,.6308825,11.842,.69605464
350275,2017,.6542275,11.089001,.68412018
350280,2017,.63450277,11.478,.68565947
350290,2017,.62247968,11.764,.68785864
350300,2017,.64639986,11.523,.69480586
350310,2017,.63321328,11.347,.68031842
350315,2017,.5957427,10.726999,.63842094
350320,2017,.64169568,11.463,.68967187
350330,2017,.65579993,11.592,.70339447
350335,2017,.60525787,12,.68457818
350340,2017,.66542608,11.485001,.70567077
350350,2017,.59793162,11.179,.65360129
350360,2017,.59672481,11.144,.65180629
350370,2017,.66276199,11.886,.71907264
350380,2017,.6562683,11.142,.68726957
350390,2017,.60994494,11.501,.67112368
350395,2017,.60874689,11.742999,.67833173
350400,2017,.66245615,11.287,.69640172
350410,2017,.63561058,11.642,.69210494
350420,2017,.62913775,11.861,.69556993
350430,2017,.60301197,11.721001,.67397135
350440,2017,.65369678,11.21,.68813878
350450,2017,.63715613,11.304001,.68126297
350460,2017,.65692246,11.075999,.68528932
350470,2017,.69818759,12,.74845821
350480,2017,.67912281,11.135001,.70114726
350490,2017,.62575579,10.534,.64877903
350500,2017,.60833001,11.55,.67172712
350510,2017,.61889726,10.934,.65794218
350520,2017,.66859078,11.58,.71133095
350530,2017,.68518674,11.726,.72815597
350535,2017,.6189574,11.11,.6637361
350540,2017,.58718902,11.358,.6528182
350550,2017,.63405883,11.431,.68374795
350560,2017,.6118449,11.432,.67003113
350570,2017,.63295633,11.32,.67923051
350580,2017,.63603568,11.548999,.68911028
350590,2017,.64896715,11.440001,.69345754
350600,2017,.63534832,11.291,.67970079
350610,2017,.63418651,11.650001,.69146818
350620,2017,.62160218,11.856,.69044238
350630,2017,.67184275,11.591999,.7139374
350635,2017,.60610288,10.980001,.65207273
350640,2017,.6650244,11.069,.68996972
350650,2017,.64809763,11.5,.69506484
350660,2017,.62253094,11.202999,.66893864
350670,2017,.62165391,10.843999,.65658516
350680,2017,.6695745,11.338,.70280969
350690,2017,.62968838,10.557001,.65168738
350700,2017,.59153032,11.49,.65950525
350710,2017,.64113027,11.612,.69460243
350715,2017,.63628244,11.455,.68597728
350720,2017,.54038608,11.886,.64008284
350730,2017,.67570484,11.824,.72554129
350740,2017,.60039747,11.842001,.67623991
350745,2017,.5668807,10.295,.6107198
350750,2017,.59217113,11.354,.65565592
350760,2017,.63775098,11.483,.68788302
350770,2017,.62652731,11.525999,.68229598
350775,2017,.59386563,11.373,.65725887
350780,2017,.6051386,11.047999,.65366888
350790,2017,.60925758,11.278,.66344887
350800,2017,.61253238,11.4,.669402
350810,2017,.6356827,11.799999,.69773525
350820,2017,.6607722,10.668,.67295921
350830,2017,.56569296,11.219,.63617647
350840,2017,.6384635,11.209,.6787672
350850,2017,.62854302,11.332,.67692959
350860,2017,.61994249,11.220002,.66795164
350870,2017,.60873532,11.534,.67145538
350880,2017,.62446213,11.101,.6666916
350890,2017,.60596299,11.568,.67084467
350900,2017,.62365186,11.706,.6866281
350910,2017,.61726034,11.429,.67325807
350920,2017,.62072223,11.474999,.67693704
350925,2017,.6358099,11.407999,.68404299
350930,2017,.65179676,11.801,.70846707
350940,2017,.59524667,11.639001,.66647416
350945,2017,.63618594,11.093999,.67342925
350950,2017,.62785482,11.321,.67613369
350960,2017,.63054228,11.141,.67165512
350970,2017,.65326601,11.223,.68834049
350980,2017,.64608932,11.323001,.68746358
350990,2017,.6319949,11.000001,.66774797
350995,2017,.55738187,10.518,.61201614
351000,2017,.62911999,11.620001,.68717241
351010,2017,.66611671,12,.72576576
351015,2017,.56809568,11.240001,.63815868
351020,2017,.66209066,11.236,.69429386
351030,2017,.67585164,11.468001,.71180832
351040,2017,.65060091,11.1,.68231326
351050,2017,.62760788,11.74,.69035405
351060,2017,.60399032,11.226001,.65864646
351070,2017,.62079346,11.539001,.67913651
351080,2017,.63214445,11.544999,.68649834
351090,2017,.66459209,10.735001,.67756599
351100,2017,.58045506,11.598,.65610754
351110,2017,.65207398,11.645,.70290893
351120,2017,.62482464,11.603001,.68385267
351130,2017,.66349888,11.315,.69809449
351140,2017,.64391917,11.398001,.68876946
351150,2017,.66549319,11.663,.71243382
351160,2017,.63300127,11.061001,.67040735
351170,2017,.64461672,11.511999,.69327134
351190,2017,.64183545,11.719,.69888687
351200,2017,.61401701,11.628001,.67785847
351210,2017,.6659447,11.188,.69492394
351220,2017,.65139133,11.539001,.69859254
351230,2017,.59946114,11.617001,.66838914
351240,2017,.65374064,11.426,.69598389
351250,2017,.60349566,11.570999,.6694116
351260,2017,.61987376,11.25,.66890472
351270,2017,.60396051,11.6,.6706388
351280,2017,.68188655,11.196001,.70521837
351290,2017,.61748886,11.723,.68325013
351300,2017,.63242376,11.078001,.67064142
351310,2017,.64315766,10.417,.65441203
351320,2017,.62599903,11.372001,.67672449
351330,2017,.62445307,11.917,.69442481
351340,2017,.64114666,11.395,.68692464
351350,2017,.62873924,10.956,.66436565
351360,2017,.66008729,10.998,.684389
351370,2017,.64977586,11.282,.68829459
351380,2017,.61665452,11.647,.68016082
351385,2017,.62027264,11.471,.67652339
351390,2017,.68722385,11.446001,.71840429
351400,2017,.59651208,11.983,.67830402
351410,2017,.61069137,11.710999,.67851037
351420,2017,.65518689,11.502,.69968629
351430,2017,.61132342,11.651999,.67695612
351440,2017,.66891718,11.48,.70774853
351450,2017,.58252448,11.556999,.65611368
351460,2017,.62531114,11.755001,.68938363
351470,2017,.59188139,11.346,.65523517
351480,2017,.62631035,11.237,.67235285
351490,2017,.64965141,11.141999,.68322796
351492,2017,.64790738,11.94,.7109744
351495,2017,.63310432,11.820001,.6967445
351500,2017,.62801182,11.178,.67138892
351510,2017,.62945777,11.613,.68714595
351512,2017,.56230533,11.811001,.65136254
351515,2017,.61690331,11.013,.65936142
351518,2017,.66032082,11.414001,.69973904
351519,2017,.61823851,11.696,.68281823
351520,2017,.67883849,11.481001,.71426564
351530,2017,.63239336,11.587001,.68811685
351535,2017,.60705018,11.66,.67452699
351540,2017,.67872643,11.625001,.71979821
351550,2017,.6520201,11.495999,.69743204
351560,2017,.64185524,11.744999,.69983345
351565,2017,.61189401,11.464001,.67111164
351570,2017,.60289216,11.217,.65771163
351580,2017,.57553428,11.606,.65335941
351590,2017,.65547889,11.333,.69369936
351600,2017,.6234926,11.059999,.66475695
351610,2017,.68209302,11.241,.70708287
351620,2017,.64919567,11.493999,.6955505
351630,2017,.59803665,11.589,.66661119
351640,2017,.60220277,11.623001,.67028809
351650,2017,.67664456,12,.73313808
351660,2017,.58677864,11.525999,.65774155
351670,2017,.6089772,11.559999,.67245644
351680,2017,.61784601,11.764,.68486553
351685,2017,.63876748,11.117,.67576778
351690,2017,.68510616,11.509001,.71949261
351700,2017,.60387218,10.673001,.6412155
351710,2017,.60729933,11.165,.65865183
351720,2017,.62319517,10.717,.65331399
351730,2017,.61596167,11.041,.65972424
351740,2017,.63239896,11.584001,.688016
351750,2017,.62878495,11.250998,.67432487
351760,2017,.61614799,11.813,.68542546
351770,2017,.60842109,11.175,.6596331
351780,2017,.66716635,11.443999,.70525497
351790,2017,.5993768,11.792999,.6740008
351800,2017,.65378618,11.855,.71180648
351810,2017,.56920159,10.755,.62484044
351820,2017,.62166876,11.596999,.68164885
351830,2017,.62604272,11.197,.67084581
351840,2017,.62381172,10.950001,.66130447
351850,2017,.64091396,11.361999,.6856178
351860,2017,.61887223,11.625,.68082577
351870,2017,.6080206,11.18,.65955734
351880,2017,.60740006,11.431001,.6672805
351885,2017,.60049784,11.113,.6530292
351890,2017,.66776347,11.851,.72115093
351900,2017,.61558807,11.287,.6675449
351905,2017,.65405667,11.557,.70097339
351907,2017,.61958182,11.455,.67555869
351910,2017,.63519961,11.688,.69345915
351920,2017,.59070468,11.318999,.65370107
351925,2017,.62830198,11.426,.67998689
351930,2017,.6327762,11.625999,.68972141
351940,2017,.62449831,11.667001,.685835
351950,2017,.6023711,11.034,.65163219
351960,2017,.6533972,11.51,.69882715
351970,2017,.64317703,11.229,.68234408
351980,2017,.61303425,11.25,.66479993
351990,2017,.61396259,11.704,.68035907
352000,2017,.60470307,11.006001,.65209109
352010,2017,.61891592,11.15,.66502738
352020,2017,.64393294,11.064,.67702842
352030,2017,.61997104,11.749,.68572623
352040,2017,.56836176,11.710999,.65212876
352042,2017,.6453048,11.575001,.69597071
352044,2017,.66821253,11.681001,.71493137
352050,2017,.65435076,11.496,.69892859
352060,2017,.63174951,11.585,.68763673
352070,2017,.62823898,10.945002,.66370744
352080,2017,.63443959,11.463999,.68513262
352090,2017,.63960552,11.309,.68294829
352100,2017,.62541497,11.349999,.67562085
352110,2017,.63533139,11.619,.69111657
352115,2017,.65056419,11.389,.69263095
352120,2017,.55082703,11.714,.64158797
352130,2017,.60482013,11.07,.65418094
352140,2017,.68058765,11.195001,.70436001
352150,2017,.59689057,11.691,.66915458
352160,2017,.66317987,10.736,.67678064
352170,2017,.63343841,11.643,.69074112
352180,2017,.62823838,11.068,.66782266
352190,2017,.60214007,11.380001,.66244906
352200,2017,.68175322,11.883,.73205614
352210,2017,.61349428,11.122,.66091019
352215,2017,.61533344,11.922,.6885829
352220,2017,.63638812,11.369,.68304658
352230,2017,.64050293,11.431001,.6877892
352240,2017,.64944977,11.636,.70086485
352250,2017,.60148299,11.172001,.65545964
352260,2017,.64507699,10.946,.6735999
352265,2017,.59786695,11.756001,.6718514
352270,2017,.64483488,11.791,.7034629
352280,2017,.64866412,11.328001,.68924767
352290,2017,.62089115,11.533,.67899537
352300,2017,.62738156,11.521999,.68269658
352310,2017,.59232187,11.061001,.64670426
352320,2017,.62673324,11.092999,.66776973
352330,2017,.60329664,11.285001,.66011333
352340,2017,.67443609,11.322001,.70530653
352350,2017,.65432572,11.316999,.69239432
352360,2017,.63262618,11.467999,.68413264
352370,2017,.61993754,10.721999,.65165341
352380,2017,.58718252,10.792,.63568628
352390,2017,.63835037,11.317,.68245202
352400,2017,.64289415,11.391,.68787825
352410,2017,.63486791,10.370999,.64839005
352420,2017,.65068418,11.762,.70628798
352430,2017,.63521945,11.429,.68440449
352440,2017,.63080525,11.427,.68157905
352450,2017,.62397265,11.829,.69106442
352460,2017,.65334004,11.58,.7013517
352470,2017,.67049444,11.647001,.71515208
352480,2017,.67178071,11.762,.72044861
352490,2017,.65738809,10.842001,.67718703
352500,2017,.61755466,11.233999,.66698259
352510,2017,.59540033,11.221999,.65346032
352520,2017,.64996517,11.274,.68812597
352530,2017,.64718467,11.327,.68828851
352540,2017,.59435427,11.481999,.66096795
352550,2017,.66138047,11.785,.71430123
352560,2017,.63987237,11.36,.68489891
352570,2017,.6460278,11.453,.6920594
352580,2017,.56599653,11.632,.64836186
352585,2017,.63603377,11.502999,.68749803
352590,2017,.65942138,11.532,.70353037
352600,2017,.67781454,11.636001,.71961713
352610,2017,.62648666,11.788001,.69128853
352620,2017,.62840903,11.638,.68734008
352630,2017,.64916015,11.549001,.69751734
352640,2017,.607499,11.139,.65793741
352650,2017,.6909315,11.51,.72340196
352660,2017,.57836145,10.906999,.63422912
352670,2017,.6280328,11.597,.68568546
352680,2017,.5918293,11.363,.65573174
352690,2017,.66400063,11.285,.69729954
352700,2017,.6496141,10.359,.65596241
352710,2017,.63071662,11.172999,.67284501
352720,2017,.62356424,10.893,.65928382
352725,2017,.65732849,11.609,.70502228
352730,2017,.64206719,11.500998,.69125473
352740,2017,.62864494,11.41,.67965299
352750,2017,.63453281,11.755,.69538796
352760,2017,.64441091,10.469001,.65685439
352770,2017,.61283743,11.3,.66631353
352780,2017,.5992198,11.382,.66075349
352790,2017,.62423342,11.296,.67307889
352800,2017,.64082837,11.448001,.6885938
352810,2017,.62562191,11.526001,.68172663
352820,2017,.69218045,11.554,.72600108
352830,2017,.70672452,11.502,.73366678
352840,2017,.65881538,11.094001,.68709129
352850,2017,.59795201,11.719001,.670717
352860,2017,.63357747,11.424001,.68320465
352870,2017,.62164259,11.672,.68417948
352880,2017,.61617261,11.681,.68099588
352885,2017,.62791729,11.546,.68385774
352890,2017,.61443138,10.931,.65528041
352900,2017,.61787629,11.716,.68326199
352910,2017,.68656486,11.856999,.73436284
352920,2017,.63031447,11.526,.68468279
352930,2017,.66459876,11.637,.7108562
352940,2017,.63301867,11.363,.6807496
352950,2017,.67360616,11.449,.70961648
352960,2017,.64346468,11.555999,.69410652
352965,2017,.71626711,11.484,.73937422
352970,2017,.61376488,11.087001,.65993428
352980,2017,.62771767,11.556999,.68410945
352990,2017,.61431926,11.199999,.66393566
353000,2017,.65150809,11.579999,.70016241
353010,2017,.64374101,11.639001,.697258
353020,2017,.59538674,11.503,.66225719
353030,2017,.6661486,11.492999,.70644045
353040,2017,.6271643,10.672,.65406263
353050,2017,.63550735,11.508,.68733978
353060,2017,.62734663,11.521999,.68267459
353070,2017,.64705956,11.475,.69350326
353080,2017,.62721199,11.292,.6747576
353090,2017,.6310423,11.25,.67566228
353100,2017,.60529947,11.913,.68172741
353110,2017,.59762007,11.065001,.64986753
353120,2017,.69191688,10.091,.6693626
353130,2017,.63305122,11.768,.69487709
353140,2017,.61840713,11.619999,.680363
353150,2017,.64955592,11.637999,.70100689
353160,2017,.66063464,11.524,.70402056
353170,2017,.64787138,11.249,.6859383
353180,2017,.63632244,11.025001,.67114937
353190,2017,.65131259,11.084,.68217564
353200,2017,.64701903,10.936999,.6744321
353205,2017,.6397655,10.99,.67198575
353210,2017,.61887723,11.629,.68096381
353215,2017,.60273409,11.925,.68045628
353220,2017,.61748099,11.314,.66957933
353230,2017,.60926282,11.316001,.66468203
353240,2017,.60946822,11.75,.67902327
353250,2017,.63233417,11.563,.68724418
353260,2017,.67352641,11.780001,.72233325
353270,2017,.61959851,11.677999,.68307793
353280,2017,.70186472,9.9349995,.6688751
353282,2017,.60074651,11.581,.66803122
353284,2017,.62686276,11.955,.69734955
353286,2017,.69899166,12,.74903619
353290,2017,.62317407,11.761,.68820536
353300,2017,.61951452,11.333,.67144489
353310,2017,.61516565,11.675,.6801545
353320,2017,.64557517,11.359,.6884222
353325,2017,.64262533,11.684999,.69818312
353330,2017,.58870214,11.43,.65593684
353340,2017,.64028192,11.617001,.69423306
353350,2017,.61989057,11.77,.68638879
353360,2017,.65675247,11.197999,.68959218
353370,2017,.66715461,11.776999,.71789378
353380,2017,.61521685,11.520999,.67505103
353390,2017,.64305246,11.728999,.70004469
353400,2017,.63897175,11.156,.67723936
353410,2017,.55399847,11.539001,.63852596
353420,2017,.64972496,11.953001,.71269125
353430,2017,.63993371,11.266,.68164891
353440,2017,.60117757,11.466999,.66464394
353450,2017,.67817682,11.846,.72810835
353460,2017,.65887535,11.603,.70581257
353470,2017,.65678895,11.413,.69744933
353475,2017,.66721445,11.631001,.71236116
353480,2017,.6410538,11.631001,.69523025
353490,2017,.64793849,11.018001,.6778149
353500,2017,.65252519,11.572,.70052987
353510,2017,.6419307,11.346999,.68572336
353520,2017,.65126282,11.773001,.7070778
353530,2017,.650949,11.286,.68916732
353540,2017,.61880785,10.94,.65808618
353550,2017,.63109815,11.656999,.68972439
353560,2017,.64549023,11.154001,.68112046
353570,2017,.62192178,11.466998,.67741317
353580,2017,.61277938,11.240001,.66432172
353590,2017,.64979303,11.564999,.69850594
353600,2017,.60759258,11.016,.65407008
353610,2017,.5755626,11.17,.6403904
353620,2017,.61871022,11.581,.67924231
353625,2017,.60580873,11.943,.68305075
353630,2017,.63825202,11.168999,.67725384
353640,2017,.60794055,11.599,.6730876
353650,2017,.63733554,11.321,.68196434
353657,2017,.65001702,11.882,.71026307
353660,2017,.58403635,11.734001,.66248769
353670,2017,.6109997,11.186001,.66151106
353680,2017,.63547802,11.316,.68064499
353690,2017,.64498556,11.917,.70815194
353700,2017,.60275233,11.273001,.65940732
353710,2017,.6387049,11.594999,.69243747
353715,2017,.60880911,11.804,.68038982
353720,2017,.60818982,11.736,.677746
353730,2017,.6499784,11.434,.69388312
353740,2017,.64427149,11.734,.70102662
353750,2017,.57175279,11.000999,.63329947
353760,2017,.62457049,11.289999,.67308211
353770,2017,.61360717,11.589,.67630404
353780,2017,.65031672,11.639,.70154017
353790,2017,.64443666,11.470999,.69169277
353800,2017,.63917363,11.485,.68885309
353810,2017,.65612108,11.115002,.68620622
353820,2017,.63767946,11.4,.68493158
353830,2017,.63247585,11.474,.684246
353850,2017,.63786232,11.387,.68459153
353860,2017,.65442801,11.173,.68725765
353870,2017,.63069785,11.627999,.68845892
353880,2017,.6714431,11.645999,.71574599
353890,2017,.64000499,11.889999,.70382375
353900,2017,.6358605,11.873,.70044863
353910,2017,.59138614,11.075999,.64662766
353920,2017,.6640169,11.3,.69786561
353930,2017,.64579421,11.492001,.69330686
353940,2017,.6128943,11.247001,.66461843
353950,2017,.62257457,11.454,.67738026
353960,2017,.6546306,11.079,.68400651
353970,2017,.62557614,10.959001,.66262579
353980,2017,.62837279,11.377,.6783579
353990,2017,.66936255,10.776,.68184292
354000,2017,.61620903,11.613999,.6787734
354010,2017,.63394856,11.461,.68472004
354020,2017,.61971986,11.717999,.68451148
354025,2017,.65832818,11.103,.68711984
354030,2017,.54284143,11.302999,.6255393
354040,2017,.69578004,11.676,.73338401
354050,2017,.64311099,11.353,.68667036
354060,2017,.63068783,11.551,.68578303
354070,2017,.63239086,10.944,.66609091
354075,2017,.62396646,10.219,.63769513
354080,2017,.67697889,10.775,.68629742
354085,2017,.58539474,11.769,.66442108
354090,2017,.64718306,11.439001,.69229037
354100,2017,.60949206,11.236001,.66223174
354105,2017,.6033684,11.761,.67549956
354110,2017,.59816313,11.805001,.67361623
354120,2017,.63623834,11.784,.69753307
354130,2017,.61603993,11.65,.67987198
354140,2017,.64269799,11.204999,.68120939
354150,2017,.66434622,11.426,.7027638
354160,2017,.61940348,11.07,.6626845
354165,2017,.64040124,11.585,.69317269
354170,2017,.62244511,11.489,.6784814
354180,2017,.59111106,11.55,.66112435
354190,2017,.62600207,10.743999,.65577424
354200,2017,.63172013,11.117001,.67154562
354210,2017,.66679484,10.927,.68583745
354220,2017,.61367679,11.632001,.67777705
354230,2017,.64148891,11.43,.68837434
354240,2017,.63414145,11.469999,.68515384
354250,2017,.60307801,11.797,.676489
354260,2017,.63942748,11.624,.69393039
354270,2017,.64706481,11.129,.68119597
354280,2017,.60373187,11.968,.68252033
354290,2017,.62192476,11.245999,.67000723
354300,2017,.63341773,11.752999,.69458872
354310,2017,.60006714,11.159001,.65422237
354320,2017,.63450289,11.31,.67983729
354323,2017,.54920316,11.323001,.62970126
354325,2017,.6464324,11.703,.70132482
354330,2017,.65789044,11.481,.70065421
354340,2017,.62007046,11.078001,.66333926
354350,2017,.66899526,11.547001,.71034187
354360,2017,.58061171,11.167,.64319664
354370,2017,.5715366,10.901999,.63031936
354380,2017,.61563027,11.424001,.67208993
354390,2017,.64970243,11.375999,.69161981
354400,2017,.66057569,10.937999,.68251556
354410,2017,.62085974,11.341,.67253149
354420,2017,.57206684,11.717001,.65457612
354425,2017,.62231249,11.539999,.68012333
354430,2017,.67728007,10.972,.69384223
354440,2017,.69790572,11.74,.73747212
354450,2017,.66119105,11.661001,.70950478
354460,2017,.65175414,11.293001,.68992031
354470,2017,.58278453,11.637,.65872383
354480,2017,.62751949,11.186999,.67139667
354490,2017,.62757111,11.074,.6676293
354500,2017,.62086093,11.274,.67029786
354510,2017,.54629052,11.385,.62974608
354515,2017,.67777228,11.648999,.72009617
354520,2017,.62565625,11.679,.68698907
354530,2017,.62299192,11.441999,.67723417
354540,2017,.62592626,11.069001,.66649026
354550,2017,.6573385,11.483999,.70040959
354560,2017,.57504934,11.605,.65303522
354570,2017,.6490593,11.688,.7025044
354580,2017,.65236342,11.472,.69677901
354600,2017,.65316677,11.075999,.68301255
354610,2017,.61893582,11.677,.68262136
354620,2017,.6078769,11.251999,.66178566
354625,2017,.69397706,11.759999,.73557234
354630,2017,.63202083,11.313,.67841512
354640,2017,.66168511,11.548,.70559853
354650,2017,.60791117,12,.68632412
354660,2017,.63385034,11.766,.69532955
354670,2017,.66389459,11.241,.69560534
354680,2017,.62296057,11.412001,.67620307
354690,2017,.57240188,11.722,.65493166
354700,2017,.58535659,11.532,.65706426
354710,2017,.5887568,11.419,.65562987
354720,2017,.67761415,11.923,.73076415
354730,2017,.61833942,11.863,.68854737
354740,2017,.68430603,11.717999,.72723603
354750,2017,.65557158,11.408,.6964919
354760,2017,.65969181,11.117001,.68846112
354765,2017,.72347587,11.964,.7652545
354770,2017,.60134518,11.444,.66401106
354780,2017,.64090312,11.285,.68290967
354790,2017,.64354265,11.644,.69730866
354800,2017,.61679655,10.592,.64574456
354805,2017,.58109641,11.662999,.65848482
354810,2017,.63142574,11.709001,.69174987
354820,2017,.65573657,11.384999,.69575673
354830,2017,.61205834,10.61,.6437242
354840,2017,.60402304,11.838,.67843539
354850,2017,.64482522,11.356,.68784678
354860,2017,.68321168,11.634001,.72316259
354870,2017,.64687586,11.202999,.68369454
354880,2017,.69576788,11.403002,.72231597
354890,2017,.65177727,11.650001,.70289797
354900,2017,.66780913,11.977,.72605318
354910,2017,.61494875,11.599999,.67751229
354920,2017,.61253381,11.809999,.68298793
354925,2017,.65571934,11.825,.71199137
354930,2017,.63723445,12,.70591891
354940,2017,.64592421,11.374001,.68917459
354950,2017,.58902413,11.172001,.64820147
354960,2017,.5930236,10.976001,.64450169
354970,2017,.66390216,11.378,.70069003
354980,2017,.64376646,11.488,.69187301
354990,2017,.64835703,11.473001,.6942578
354995,2017,.63764083,11.5,.68841016
355000,2017,.64360714,10.727,.66519034
355010,2017,.62126017,11.488,.67770916
355020,2017,.64005435,11.502001,.69001114
355030,2017,.60950142,11.175,.66027045
355040,2017,.66845095,10.764999,.68090665
355050,2017,.62016499,11.531,.67847329
355060,2017,.61586845,10.97,.65736634
355070,2017,.61137831,11.728001,.67951202
355080,2017,.62542236,11.529,.68170351
355090,2017,.619259,10.974,.6594559
355100,2017,.61162281,11.08,.65845603
355110,2017,.59722203,11.685,.6691702
355120,2017,.6042099,11.459,.66623771
355130,2017,.63494205,11.878,.7000156
355140,2017,.60250378,10.822,.64508295
355150,2017,.61718285,10.912,.65624303
355160,2017,.64439636,11.642,.69779146
355170,2017,.65132189,11.317001,.69051391
355180,2017,.62018955,11.327,.67165595
355190,2017,.59717095,11.523001,.66397959
355200,2017,.58400249,10.790999,.63391376
355210,2017,.65342045,11.794001,.70929432
355220,2017,.63767946,11.622001,.69273269
355230,2017,.70024812,11.855999,.74391484
355240,2017,.61783516,11.36,.67131859
355250,2017,.61843652,11.401,.67304951
355255,2017,.63657361,11.837999,.69967496
355260,2017,.65722442,11.707,.70859587
