ibge,ano,n_families_pbf,value_pbf
411970,2006,287.6666666666667,185662
411980,2006,1035.833333333333,745645
411990,2006,11022.33333333333,6711962
411995,2006,893.6666666666666,604058
412000,2006,544.0833333333334,305534
412010,2006,191.9166666666667,131773
412015,2006,363.8333333333333,301849
412020,2006,189,104160
412030,2006,215.75,129124
412033,2006,220,111911
412035,2006,394.75,264645
412040,2006,243.8333333333333,147662
412050,2006,724.1666666666666,402620
412060,2006,3338.25,2201472
412065,2006,371.8333333333333,211200
412070,2006,433.25,239619
412080,2006,578.9166666666666,324555
412085,2006,73.83333333333333,39700
412090,2006,1882.25,1195015
412100,2006,896.5833333333334,557003
412110,2006,415.9166666666667,209248
412120,2006,1220.166666666667,908264
412125,2006,334.75,233482
412130,2006,264.8333333333333,180614
412135,2006,163.1666666666667,94260
412140,2006,872.75,574301
412150,2006,1247.916666666667,898726
412160,2006,556.6666666666666,387944
412170,2006,1840.416666666667,1272508
412175,2006,551.4166666666666,422191
412180,2006,713.4166666666666,415059
412190,2006,1079.333333333333,684871
412200,2006,911.5833333333334,619544
412210,2006,286.1666666666667,170128
412215,2006,1300.166666666667,1049225
412217,2006,365.5833333333333,269952
412220,2006,2335.333333333333,1720189
412230,2006,1126.833333333333,755697
412240,2006,1743.5,987276
412250,2006,1146.583333333333,844400
412260,2006,413,222730
412265,2006,511,349348
412270,2006,250.1666666666667,124819
412280,2006,486.9166666666667,387560
412290,2006,596.25,426568
412300,2006,1019,679953
412310,2006,335.3333333333333,234111
412320,2006,271.1666666666667,169529
412330,2006,682.25,444950
412340,2006,364.75,185471
412350,2006,1121.25,674330
412360,2006,134.3333333333333,74960
412370,2006,357,195713
412380,2006,782.1666666666666,548076
412382,2006,288.5833333333333,195125
412385,2006,997.5833333333334,798484
412390,2006,1001.333333333333,593119
412395,2006,275,168248
412400,2006,574.25,411351
412402,2006,601.9166666666666,379007
412405,2006,838.1666666666666,479140
412410,2006,2286.583333333333,1306425
412420,2006,234.75,128264
412430,2006,182.5833333333333,105164
412440,2006,1531.25,1097919
412450,2006,277,161528
412460,2006,316.3333333333333,161415
412470,2006,1261.583333333333,970590
412480,2006,618,394475
412490,2006,494.5,326494
412500,2006,744.0833333333334,470957
412510,2006,1073.583333333333,699131
412520,2006,649.0833333333334,470583
412530,2006,266,138396
412535,2006,406.3333333333333,218784
412540,2006,619,406123
412545,2006,327.4166666666667,202936
412550,2006,6280.416666666667,4280389
412555,2006,117.3333333333333,55731
412560,2006,2095.166666666667,1505473
412570,2006,1265.833333333333,748871
412575,2006,444.75,302479
412580,2006,506.75,272426
412590,2006,152.5,78409
412600,2006,469,291991
412610,2006,285.1666666666667,160371
412620,2006,665,420718
412625,2006,3864.416666666667,2461440
412627,2006,256.75,210728
412630,2006,1380.25,896092
412635,2006,213.3333333333333,129290
412640,2006,403.0833333333333,188587
412650,2006,832.5833333333334,610775
412660,2006,1048.083333333333,596837
412665,2006,256.5,172654
412667,2006,749.6666666666666,481094
412670,2006,252.8333333333333,135221
412680,2006,507.8333333333333,288186
412690,2006,303.9166666666667,147826
412700,2006,600,454170
412710,2006,3536.666666666667,2214546
412720,2006,499.25,254077
412730,2006,873,468262
412740,2006,932,461646
412750,2006,1134.666666666667,732012
412760,2006,977.9166666666666,598455
412770,2006,3987,2203987
412780,2006,802.5,511970
412785,2006,1031.166666666667,711576
412788,2006,330.5833333333333,210555
412790,2006,573.9166666666666,322918
412795,2006,595.1666666666666,371152
412796,2006,1388.5,1140876
412800,2006,1329.416666666667,828337
412810,2006,3816.416666666667,1989262
412820,2006,2134.333333333333,1430349
412830,2006,137.1666666666667,69473
412840,2006,751.4166666666666,470547
412850,2006,1243.833333333333,812052
412853,2006,621.5833333333334,400918
412855,2006,653.6666666666666,395386
412860,2006,512.5,354394
412862,2006,298.0833333333333,181451
412863,2006,626.9166666666666,478849
412865,2006,211.5,161729
412870,2006,371.6666666666667,298369
412880,2006,463.5,255251
420005,2006,136.5833333333333,102040
420010,2006,1085.75,844624
420020,2006,313.5,189276
420030,2006,102.4166666666667,51756
420040,2006,318.1666666666667,218668
420050,2006,255.3333333333333,201007
420055,2006,96.08333333333333,70026
420060,2006,145.5833333333333,75157
420070,2006,310.6666666666667,170721
420075,2006,54.58333333333334,30795
420080,2006,329.3333333333333,201753
420090,2006,236.75,148706
420100,2006,665.9166666666666,476348
420110,2006,168.4166666666667,115156
420120,2006,105.1666666666667,60458
420125,2006,214.0833333333333,146119
420127,2006,137.25,87956
420130,2006,837.5,630442
420140,2006,1691.833333333333,998077
420150,2006,172.3333333333333,96076
420160,2006,78.33333333333333,39904
420165,2006,88.08333333333333,60439
420170,2006,92.91666666666667,43101
420180,2006,105.5833333333333,57008
420190,2006,141.6666666666667,86949
420195,2006,313.4166666666667,220927
420200,2006,820.3333333333334,469877
420205,2006,252.5833333333333,175034
420207,2006,317.8333333333333,194836
420208,2006,218.3333333333333,183799
420209,2006,122.4166666666667,91106
420210,2006,498.5833333333333,263980
420213,2006,306.0833333333333,237229
420215,2006,142.9166666666667,95619
420220,2006,172.25,88136
420230,2006,1009.25,690950
420240,2006,1943.166666666667,1289105
420243,2006,135.25,88722
420245,2006,160.9166666666667,90787
420250,2006,287.6666666666667,159476
420253,2006,141.1666666666667,110530
420257,2006,158.8333333333333,86661
420260,2006,351,276924
420270,2006,45.66666666666666,23271
420280,2006,483.9166666666667,284483
420285,2006,80.58333333333333,47775
420287,2006,247.4166666666667,217607
420290,2006,733.4166666666666,517209
420300,2006,1793.25,1147423
420310,2006,242.5833333333333,175323
420315,2006,206.75,151493
420320,2006,1051.166666666667,704605
420325,2006,196.5833333333333,119307
420330,2006,401,290487
420340,2006,460.8333333333333,318442
420350,2006,654.3333333333334,567734
420360,2006,1380.333333333333,890170
420370,2006,219.4166666666667,115765
420380,2006,1951.166666666667,1284731
420390,2006,544.1666666666666,334572
420395,2006,573.75,401062
420400,2006,297.6666666666667,199005
420410,2006,252.75,197844
420415,2006,180.1666666666667,128611
420417,2006,252.1666666666667,217477
420419,2006,94.5,71719
420420,2006,4496.083333333333,3312739
420425,2006,213.75,116619
420430,2006,1597.666666666667,1147013
420435,2006,61.5,47170
420440,2006,363.5,259913
420445,2006,134.25,107281
420450,2006,273.0833333333333,155520
420455,2006,644.8333333333334,449997
420460,2006,3293.583333333333,2077375
420470,2006,373.75,240808
420475,2006,64.25,46527
420480,2006,1589.916666666667,1003723
420490,2006,329.1666666666667,228666
420500,2006,893.5,715334
420510,2006,133.4166666666667,69071
420515,2006,49.91666666666666,30645
420517,2006,284.5,235735
420519,2006,93.33333333333333,62626
420520,2006,183.25,130311
420530,2006,369.25,245751
420535,2006,77,62962
420540,2006,5313,3763639
420543,2006,111.6666666666667,98219
420545,2006,361.1666666666667,224785
420550,2006,1033.416666666667,794474
420555,2006,165.1666666666667,143147
420560,2006,227.25,168939
420570,2006,493.5,295449
420580,2006,438.0833333333333,326718
420590,2006,631.8333333333334,442767
420600,2006,292.9166666666667,183012
420610,2006,137.8333333333333,74002
420620,2006,366.6666666666667,193161
420630,2006,198,118367
420640,2006,323.6666666666667,216257
420650,2006,304.3333333333333,201934
420660,2006,194.5833333333333,145113
420665,2006,229.6666666666667,168444
420670,2006,602.0833333333334,361778
420675,2006,72.75,50732
420680,2006,140,83984
420690,2006,280.9166666666667,158753
420700,2006,1234.083333333333,612056
420710,2006,216.3333333333333,125330
420720,2006,912.5,587436
420730,2006,1361.5,795076
420740,2006,157.5,114589
420750,2006,578.0833333333334,367528
420757,2006,20.66666666666667,8539
420760,2006,159.4166666666667,119532
420765,2006,214.4166666666667,127201
420768,2006,579.3333333333334,506146
420770,2006,227.8333333333333,122169
420775,2006,229.8333333333333,184540
420780,2006,467.8333333333333,311753
420785,2006,89.16666666666667,69989
420790,2006,426.5,293879
420800,2006,212.8333333333333,122828
420810,2006,1030.5,752276
420820,2006,2571.333333333333,1726641
420830,2006,631.8333333333334,358879
420840,2006,317.75,231848
420845,2006,303.4166666666667,196251
420850,2006,471.3333333333333,304085
420860,2006,131.5833333333333,79762
420870,2006,473.3333333333333,293260
420880,2006,502.6666666666667,262224
420890,2006,1207.333333333333,720763
420895,2006,79.91666666666667,51211
420900,2006,618.6666666666666,339040
420910,2006,7118,4713218
420915,2006,318.5,228750
420917,2006,98.75,73574
420920,2006,37.58333333333334,17501
420930,2006,5477.583333333333,4124097
420940,2006,1874.166666666667,1314016
420945,2006,62.16666666666666,44933
420950,2006,113,51625
420960,2006,416.25,209598
420970,2006,642.25,431082
420980,2006,153.25,111778
420985,2006,153.6666666666667,92828
420990,2006,191.4166666666667,103210
421000,2006,106.5,54366
421003,2006,114.9166666666667,62238
421005,2006,91.83333333333333,63818
421010,2006,1690.75,1189683
421020,2006,162.0833333333333,81502
421030,2006,462.3333333333333,354104
421040,2006,218.25,101230
421050,2006,493.25,308457
421055,2006,79,48910
421060,2006,158.6666666666667,87904
421070,2006,219.5,163692
421080,2006,204.0833333333333,111864
421085,2006,62.08333333333334,46618
421090,2006,109.5,66913
421100,2006,401.5,277909
421105,2006,464.6666666666667,306627
421110,2006,495.5833333333333,386315
421120,2006,298.8333333333333,162623
421125,2006,107.6666666666667,52190
421130,2006,1292.75,818046
421140,2006,103.0833333333333,62866
421145,2006,200.0833333333333,174482
421150,2006,180.6666666666667,97103
421160,2006,134.25,81080
421165,2006,104.75,77850
421170,2006,474.5833333333333,278321
421175,2006,457.3333333333333,289599
421180,2006,187.75,115733
421185,2006,124.5833333333333,86225
421187,2006,91.83333333333333,65692
421189,2006,127.25,85194
421190,2006,2242.5,1663559
421200,2006,411.75,358779
421205,2006,108.75,80632
421210,2006,644.6666666666666,427835
421220,2006,808.9166666666666,647730
421223,2006,244.9166666666667,213151
421225,2006,264.0833333333333,205823
421227,2006,315.5,251958
421230,2006,223.1666666666667,142352
421240,2006,170.5,77604
421250,2006,426.9166666666667,251403
421260,2006,78.5,51545
421270,2006,168.3333333333333,114486
421280,2006,337.9166666666667,204927
421290,2006,425.9166666666667,284862
421300,2006,86.91666666666667,50756
421310,2006,191.9166666666667,102535
421315,2006,86.66666666666667,65019
421320,2006,199,107357
421330,2006,327.1666666666667,217468
421335,2006,147.8333333333333,101026
421340,2006,566.25,394954
421350,2006,314.75,163922
421360,2006,1127.333333333333,781507
421370,2006,470.9166666666667,312561
421380,2006,317.4166666666667,236761
421390,2006,59.25,40541
421400,2006,185.4166666666667,97629
421410,2006,110.3333333333333,55108
421415,2006,119.5,91351
421420,2006,460.0833333333333,344067
421430,2006,99.25,45137
421440,2006,195.25,125667
421450,2006,290.6666666666667,181485
421460,2006,139.5833333333333,82050
421470,2006,165.0833333333333,106081
421480,2006,901,557235
421490,2006,86.41666666666667,45696
421500,2006,779,493961
421505,2006,159.75,108820
421507,2006,240.5,170850
421510,2006,168,96971
421520,2006,309.5833333333333,248277
421530,2006,114.6666666666667,72282
421535,2006,219.0833333333333,197075
421540,2006,106.5833333333333,70004
421545,2006,198.3333333333333,117175
421550,2006,686.9166666666666,397698
421555,2006,137.75,102942
421560,2006,44.25,22614
421565,2006,322.3333333333333,196988
421567,2006,460.4166666666667,321500
421568,2006,190.9166666666667,148684
421569,2006,93.33333333333333,66469
421570,2006,385,209708
421575,2006,177.6666666666667,151922
421580,2006,1099.583333333333,670218
421590,2006,128.75,80205
421600,2006,248.6666666666667,174553
421605,2006,208.8333333333333,153281
421610,2006,489.3333333333333,349982
421620,2006,985.6666666666666,641287
421625,2006,232.5833333333333,152295
421630,2006,332.75,175579
421635,2006,86.75,53024
421640,2006,425.1666666666667,249489
421650,2006,1108.25,551153
421660,2006,2491.416666666667,1550478
421670,2006,454.3333333333333,339460
421680,2006,780.6666666666666,530470
421690,2006,725.0833333333334,438290
421700,2006,150.3333333333333,89017
421710,2006,125.1666666666667,73091
421715,2006,117.8333333333333,94881
421720,2006,970.8333333333334,639836
421725,2006,40.41666666666666,25054
421730,2006,209.1666666666667,163554
421740,2006,129.5833333333333,83419
421750,2006,408.0833333333333,275791
421755,2006,113.1666666666667,90380
421760,2006,224.6666666666667,130527
421770,2006,801.8333333333334,451072
421775,2006,212.9166666666667,146186
421780,2006,476.5,272462
421790,2006,198.25,117571
421795,2006,91.08333333333333,71942
421800,2006,518.4166666666666,306671
421810,2006,256.6666666666667,163865
421820,2006,155.8333333333333,96794
421825,2006,466.0833333333333,349460
421830,2006,857.4166666666666,704257
421835,2006,35.5,22433
421840,2006,167.75,96344
421850,2006,129.6666666666667,65261
421860,2006,154.1666666666667,81883
421870,2006,1867.416666666667,1041739
421875,2006,134.3333333333333,89398
421880,2006,271.9166666666667,167977
421885,2006,130.1666666666667,105981
421890,2006,408.5,278284
421895,2006,143.0833333333333,89207
421900,2006,374.5833333333333,224164
421910,2006,136.25,106350
421915,2006,157.5,125487
421917,2006,155.3333333333333,97742
421920,2006,229.4166666666667,127202
421930,2006,944.3333333333334,547447
421935,2006,201,157967
421940,2006,128,70943
421950,2006,1524.583333333333,1042272
421960,2006,56,33157
421970,2006,693,398131
421985,2006,72.83333333333333,42787
430003,2006,173.3333333333333,114834
430005,2006,177.75,95043
430010,2006,744.4166666666666,438720
430020,2006,422.5833333333333,256686
430030,2006,630.75,372291
430040,2006,4931.333333333333,3320824
430045,2006,428.9166666666667,297623
430047,2006,102.4166666666667,64069
430050,2006,727.25,520801
430055,2006,111.5,66612
430057,2006,28.91666666666667,16020
430060,2006,6947.833333333333,4966027
430063,2006,336.5,230028
430064,2006,530.6666666666666,354812
430066,2006,32.25,16025
430070,2006,140.8333333333333,79294
430080,2006,242.6666666666667,149943
430085,2006,295.25,176428
430087,2006,189.6666666666667,129781
430090,2006,207.25,126236
430100,2006,233.25,128721
430105,2006,159.3333333333333,97365
430107,2006,99.83333333333333,60195
430110,2006,857.25,516117
430120,2006,534.8333333333334,343988
430130,2006,1854.416666666667,1327727
430140,2006,390.3333333333333,234587
430150,2006,318.25,205545
430155,2006,259.1666666666667,118616
430160,2006,6422.25,4369408
430163,2006,342.75,246580
430165,2006,104.4166666666667,53943
430170,2006,175.8333333333333,118006
430175,2006,362.9166666666667,226054
430180,2006,460.5,288944
430185,2006,176.5833333333333,131594
430187,2006,224.1666666666667,177654
430190,2006,739.3333333333334,450795
430192,2006,50.33333333333334,26043
430195,2006,42.5,25223
430200,2006,825.3333333333334,559085
430205,2006,177.75,142612
430210,2006,1393.25,811584
430215,2006,126.6666666666667,97700
430220,2006,131.3333333333333,76886
430222,2006,124.8333333333333,85421
430223,2006,101.4166666666667,78323
430225,2006,44.75,20729
430230,2006,849.75,536114
430235,2006,113.9166666666667,52492
430237,2006,226.4166666666667,177180
430240,2006,360.4166666666667,187060
430245,2006,328.4166666666667,191004
430250,2006,749.9166666666666,504791
430258,2006,44.25,28239
430260,2006,286.5833333333333,229922
430265,2006,175,96689
430270,2006,1225.166666666667,890854
430280,2006,2558.583333333333,1836245
430290,2006,1055.833333333333,689912
430300,2006,4304.5,2682760
430310,2006,3287.666666666667,2571801
430320,2006,283.75,230061
430330,2006,561.5833333333334,399613
430340,2006,321.5833333333333,199630
430350,2006,3474.25,2137609
430355,2006,49.08333333333334,32751
430360,2006,412.9166666666667,277273
430367,2006,129.0833333333333,79645
430370,2006,314.8333333333333,168409
430380,2006,242,159456
430390,2006,1174.25,778014
430400,2006,569.5833333333334,431824
430410,2006,280.3333333333333,200078
430420,2006,2321.333333333333,1414611
430430,2006,260.1666666666667,133791
430435,2006,511.0833333333333,397061
430440,2006,1242.333333333333,838041
430450,2006,4048.333333333333,2660636
430460,2006,10429.08333333333,7802081
430461,2006,68.83333333333333,47718
430462,2006,131.25,76552
430463,2006,680.8333333333334,526180
430465,2006,183.5833333333333,126232
430466,2006,1729.666666666667,1227410
430467,2006,110.5833333333333,55965
430468,2006,472.6666666666667,281884
430469,2006,54.16666666666666,23502
430470,2006,2750.583333333333,1951574
430471,2006,418.6666666666667,249002
430480,2006,196.9166666666667,110108
430485,2006,42,31335
430490,2006,191.5833333333333,89229
430495,2006,183.5,128323
430500,2006,711.3333333333334,466198
430510,2006,6691.333333333333,4198724
430511,2006,240,114735
430512,2006,521.0833333333334,342391
430513,2006,229.6666666666667,141190
430515,2006,220.1666666666667,164318
430517,2006,634.5,354540
430520,2006,654.0833333333334,448663
430530,2006,314.75,181238
430535,2006,958.5,635150
430537,2006,160.4166666666667,136417
430540,2006,291.1666666666667,192615
430543,2006,206.5833333333333,138522
430544,2006,165.5,121923
430545,2006,514.3333333333334,357785
430550,2006,286.8333333333333,198633
430558,2006,50.66666666666666,28565
430560,2006,116.25,75997
430570,2006,345.4166666666667,211224
430580,2006,450.25,313268
430583,2006,43.58333333333334,27334
430585,2006,114.75,72995
430587,2006,113.0833333333333,57165
430590,2006,759.5833333333334,615415
430593,2006,46.33333333333334,33328
430595,2006,50.58333333333334,29392
430597,2006,92.16666666666667,67543
430600,2006,942.5,610246
430605,2006,397.3333333333333,222900
430607,2006,296,222721
430610,2006,3055.083333333333,2432448
430613,2006,156.5,97989
430620,2006,316,190051
430630,2006,148.25,87846
430632,2006,286.0833333333333,220684
430635,2006,298.75,236204
430637,2006,291.75,192491
430640,2006,308,196776
430642,2006,203.5833333333333,165022
430645,2006,65.33333333333333,37052
430650,2006,850.0833333333334,550083
430655,2006,152,97456
430660,2006,2299.166666666667,1446645
430670,2006,186.3333333333333,135405
430673,2006,331.5,215994
430675,2006,54.25,39001
430676,2006,1351.833333333333,934945
430680,2006,368.0833333333333,195306
430690,2006,1660.083333333333,1040894
430692,2006,166.1666666666667,135158
430693,2006,809.25,496725
430695,2006,189.5,121847
430697,2006,171.25,105974
430700,2006,2889.666666666667,2065553
430705,2006,189.8333333333333,130654
430710,2006,698.5833333333334,481624
430720,2006,436.3333333333333,317957
430730,2006,737,563745
430740,2006,256.9166666666667,164729
430745,2006,232.25,190163
430750,2006,904.5833333333334,545714
430755,2006,226,139692
430760,2006,778,577469
430770,2006,2412.5,1858663
430780,2006,720.0833333333334,445751
430781,2006,278.9166666666667,215277
430783,2006,284,188821
430786,2006,34.08333333333334,16599
430790,2006,1000.75,687352
430800,2006,291.8333333333333,197979
430805,2006,218.9166666666667,185088
430807,2006,92.16666666666667,52459
430810,2006,124.5833333333333,63573
430820,2006,282,163384
430825,2006,169.1666666666667,121447
430830,2006,953.75,727833
430840,2006,368.5833333333333,259595
430843,2006,55.83333333333334,41564
430845,2006,263.6666666666667,172925
430850,2006,1406.083333333333,1102682
430860,2006,372.0833333333333,224915
430865,2006,357.5,254145
430870,2006,163.4166666666667,90968
430880,2006,520.4166666666666,299520
430885,2006,71.08333333333333,38375
430890,2006,670.5,419823
430900,2006,1417.916666666667,964328
430905,2006,302.3333333333333,188231
430910,2006,593.3333333333334,341102
430912,2006,143.6666666666667,114026
430915,2006,137.6666666666667,108071
430920,2006,8464.916666666666,5983797
430925,2006,24.08333333333333,15828
430930,2006,3176.25,2133684
430940,2006,325.6666666666667,196965
430950,2006,638.8333333333334,448434
430955,2006,36,17426
430957,2006,154.25,114817
430960,2006,794.1666666666666,488738
430965,2006,464.75,354109
430970,2006,200.4166666666667,110840
430975,2006,277.0833333333333,219244
430980,2006,213.0833333333333,116168
430990,2006,320.6666666666667,206858
430995,2006,325.9166666666667,227505
431000,2006,524.8333333333334,257760
431010,2006,667.3333333333334,404050
431020,2006,3627,2472729
431030,2006,116.8333333333333,70287
431033,2006,433.1666666666667,304879
431036,2006,38.25,23748
431040,2006,495.75,317828
431041,2006,187.9166666666667,135961
431043,2006,214.1666666666667,114155
431046,2006,59.16666666666666,31687
431050,2006,582.0833333333334,395071
431053,2006,156.0833333333333,101525
431055,2006,295.6666666666667,175650
431057,2006,102.5,73065
431060,2006,2468.666666666667,1818936
431065,2006,136.0833333333333,89638
431070,2006,298,247626
431075,2006,70.75,38866
431080,2006,176.3333333333333,103079
431085,2006,420.9166666666667,327486
431087,2006,181.3333333333333,141443
431090,2006,195.75,110565
431100,2006,2162.166666666667,1545821
431110,2006,714.5,458064
431112,2006,302.1666666666667,187743
431113,2006,148.75,95423
431115,2006,577.6666666666666,368184
431120,2006,1297.583333333333,820038
431123,2006,198.25,147367
431125,2006,430.1666666666667,284742
431127,2006,33.08333333333334,14522
431130,2006,1766.166666666667,1214733
431140,2006,1122.916666666667,696807
431142,2006,224.9166666666667,183836
431150,2006,600.6666666666666,382670
431160,2006,413.75,245032
431162,2006,96.08333333333333,67960
431164,2006,17.91666666666667,9929
431170,2006,418.25,251726
431171,2006,288.0833333333333,173096
431173,2006,212.75,154894
431175,2006,359.0833333333333,237464
431177,2006,469.1666666666667,362954
431179,2006,43.91666666666666,22744
431180,2006,798.5833333333334,538782
431190,2006,368.25,235408
431198,2006,219.3333333333333,117150
431200,2006,86.33333333333333,49281
431205,2006,130.5,79316
431210,2006,237.9166666666667,171707
431213,2006,118.4166666666667,65088
431215,2006,102.3333333333333,61656
431217,2006,101.6666666666667,63380
431220,2006,427.1666666666667,348777
431225,2006,486.4166666666667,298908
431230,2006,461.3333333333333,349110
431235,2006,26,14995
431237,2006,182.4166666666667,140091
431238,2006,11.66666666666667,7512
431240,2006,2055.833333333333,1322134
431242,2006,136,90741
431244,2006,205.5833333333333,127609
431245,2006,436.4166666666667,267723
431247,2006,51.91666666666666,32176
431250,2006,761.1666666666666,442551
431260,2006,100.5833333333333,53306
431261,2006,129.0833333333333,83498
431262,2006,103.0833333333333,64208
431265,2006,605.5833333333334,365045
431267,2006,61,31898
431270,2006,1002.583333333333,796915
431275,2006,85.75,47501
431280,2006,66.41666666666667,25658
431290,2006,120.6666666666667,74430
431295,2006,35.91666666666666,14717
431300,2006,63.91666666666666,31966
431301,2006,95.83333333333333,55392
431303,2006,180.3333333333333,85005
431306,2006,394.75,262682
431308,2006,21.08333333333333,8354
431310,2006,228.3333333333333,186585
431320,2006,221.0833333333333,105464
431330,2006,383.6666666666667,207662
431333,2006,148.4166666666667,94830
431335,2006,41.16666666666666,26573
431337,2006,555.5833333333334,387854
431339,2006,314.75,205481
431340,2006,7088.416666666667,5157853
431342,2006,318.75,218444
431344,2006,187.6666666666667,146415
431346,2006,113.1666666666667,76011
431349,2006,204.9166666666667,146574
431350,2006,1520.833333333333,1019599
431360,2006,233.1666666666667,182825
431365,2006,665.4166666666666,436817
431370,2006,2627.25,1828397
431380,2006,435.25,285293
431390,2006,1260.25,697615
431395,2006,692,419387
431400,2006,90.33333333333333,42291
431402,2006,260.4166666666667,166484
431403,2006,81.41666666666667,45427
431405,2006,1371.916666666667,870986
431406,2006,276,157978
431407,2006,229.9166666666667,123827
431410,2006,6053.833333333333,4484162
431413,2006,96.16666666666667,59333
431415,2006,224.75,121672
431417,2006,180.5,116204
431420,2006,741.3333333333334,503193
431430,2006,160.9166666666667,103685
431440,2006,16620,11651551
431442,2006,58.75,25841
431445,2006,165.1666666666667,113711
431446,2006,154.1666666666667,121462
431447,2006,202.25,136108
431449,2006,305.1666666666667,216960
431450,2006,999.9166666666666,706604
431455,2006,351.4166666666667,230864
431460,2006,1438,926560
431470,2006,888.75,661660
431475,2006,62.33333333333334,24155
431477,2006,234.0833333333333,154803
431478,2006,50.66666666666666,35767
431480,2006,742.5,471597
431490,2006,35852.25,26763330
431500,2006,559.5833333333334,366209
431505,2006,156.5833333333333,105420
431507,2006,186.75,125353
431510,2006,1004.166666666667,626284
431513,2006,133,84996
431514,2006,8.75,5332
431515,2006,239.5833333333333,165771
431517,2006,63.25,30674
431520,2006,171.9166666666667,125447
431530,2006,1711.166666666667,1236939
431531,2006,91.75,69845
431532,2006,234.6666666666667,149920
431535,2006,142.75,61753
431540,2006,937,821355
431545,2006,33.33333333333334,18940
431550,2006,1156.666666666667,646372
431555,2006,459.5833333333333,386466
431560,2006,9828.75,5922934
431570,2006,2244.416666666667,1497136
431575,2006,106.5,60637
431580,2006,263.6666666666667,159748
431590,2006,302.9166666666667,194968
431595,2006,202.9166666666667,164437
431600,2006,685.1666666666666,462019
431610,2006,544,431278
431620,2006,231.6666666666667,138878
431630,2006,729.5833333333334,584535
431640,2006,1856.25,1277702
431642,2006,228.75,178285
431643,2006,117.0833333333333,70951
431645,2006,743.5833333333334,563916
431647,2006,94.41666666666667,52069
431650,2006,53.83333333333334,35450
431660,2006,706,453112
431670,2006,457.75,292470
431673,2006,34.66666666666666,22757
431675,2006,149.5833333333333,101022
431680,2006,3476.333333333333,2333708
431690,2006,8620.916666666666,6093777
431695,2006,44.25,22535
431697,2006,167.75,88576
431700,2006,728.9166666666666,523882
431710,2006,5107.666666666667,3974500
431720,2006,2979.583333333333,2112280
431725,2006,22.5,11116
431730,2006,1567.333333333333,1081380
431740,2006,2853.25,1873750
431750,2006,3969.416666666667,2857491
431755,2006,44.66666666666666,25469
431760,2006,2187.083333333333,1269001
431770,2006,1203.833333333333,872909
431775,2006,104.75,57547
431780,2006,1160.166666666667,730923
431790,2006,537.75,332558
431795,2006,228.1666666666667,145134
431800,2006,4179.333333333333,2916186
431805,2006,23.5,12724
431810,2006,1014.416666666667,602629
431820,2006,1182.166666666667,735795
431830,2006,4276.416666666667,2708118
431840,2006,1311.583333333333,942915
431842,2006,323.1666666666667,205615
431843,2006,117.4166666666667,87241
431844,2006,37.16666666666666,20615
431845,2006,260.6666666666667,200968
431846,2006,200.9166666666667,139192
431848,2006,18.58333333333333,8680
431849,2006,110.4166666666667,59952
431850,2006,1588.333333333333,1280082
431860,2006,425.75,271251
431861,2006,19.33333333333333,11923
431862,2006,217.4166666666667,131829
431870,2006,7615.083333333333,5542750
431880,2006,1946.25,1222716
431890,2006,2482.5,1819819
431900,2006,377.5833333333333,237613
431910,2006,267,175069
431912,2006,275.5,185563
431915,2006,729,514299
431920,2006,725.4166666666666,568383
431930,2006,554.3333333333334,402947
431935,2006,31.91666666666667,13258
431936,2006,150.8333333333333,107517
431937,2006,115.5,75233
431940,2006,1045,726827
431950,2006,721.8333333333334,441578
431960,2006,1910,1256912
431970,2006,249.5833333333333,195941
431971,2006,56.25,39985
431973,2006,212.1666666666667,169958
431975,2006,10.41666666666667,6700
431980,2006,708.5,529716
431990,2006,1839.75,1149232
432000,2006,4420.666666666667,3060308
432010,2006,770.5833333333334,452843
432020,2006,914.5,629025
432023,2006,209.5,145573
432026,2006,471.9166666666667,308827
432030,2006,131.0833333333333,78070
432032,2006,233.8333333333333,165531
432035,2006,219.75,150110
432040,2006,110.4166666666667,56579
432045,2006,94.83333333333333,50779
432050,2006,361.6666666666667,247010
432055,2006,272.5833333333333,168030
432057,2006,230,166048
432060,2006,104.0833333333333,72976
432065,2006,102.3333333333333,74245
432067,2006,398.0833333333333,249782
432070,2006,957.1666666666666,626998
432080,2006,1972.666666666667,1537218
432085,2006,221,117528
432090,2006,573.5833333333334,326948
432100,2006,275.25,176685
432110,2006,1141.75,704881
432120,2006,2022.166666666667,1387637
432130,2006,917.5833333333334,554194
432132,2006,158.4166666666667,121093
432135,2006,400.3333333333333,289085
432140,2006,1221.833333333333,879908
432143,2006,475.1666666666667,300296
432145,2006,316.5833333333333,176701
432146,2006,108.1666666666667,65081
432147,2006,491.5,349513
432149,2006,199.3333333333333,108453
432150,2006,1365.416666666667,777852
432160,2006,1456.833333333333,1107235
432162,2006,71.91666666666667,40660
432163,2006,89.83333333333333,45405
432166,2006,361.4166666666667,212593
432170,2006,298.75,175752
432180,2006,1130.25,690038
432183,2006,147.9166666666667,87675
432185,2006,342.0833333333333,254940
432190,2006,1400,960192
432195,2006,563,443475
432200,2006,1272.416666666667,887451
432210,2006,237.1666666666667,143797
432215,2006,364.75,275162
432218,2006,96.83333333333333,65234
432220,2006,451.4166666666667,294718
432225,2006,59.33333333333334,35771
432230,2006,428.8333333333333,262430
432232,2006,154.5833333333333,93070
432234,2006,164.3333333333333,91273
